     Freq.           Exact            RS              BF              PF              QWC             FC              CGF      
     4130.99875         0.00026         0.00022         0.00021         0.00061         0.00028         0.00086         0.00052
     4131.54489         0.00024         0.00016         0.00025         0.00056         0.00039         0.00092         0.00054
     4132.09103         0.00022         0.00010         0.00029         0.00049         0.00050         0.00096         0.00055
     4132.63717         0.00020         0.00004         0.00033         0.00041         0.00060         0.00097         0.00055
     4133.18331         0.00019        -0.00001         0.00037         0.00033         0.00069         0.00096         0.00054
     4133.72945         0.00018        -0.00005         0.00040         0.00025         0.00076         0.00093         0.00052
     4134.27559         0.00016        -0.00008         0.00043         0.00016         0.00082         0.00087         0.00050
     4134.82173         0.00016        -0.00009         0.00046         0.00008         0.00085         0.00079         0.00046
     4135.36787         0.00015        -0.00010         0.00048         0.00001         0.00087         0.00069         0.00042
     4135.91401         0.00015        -0.00010         0.00050        -0.00006         0.00086         0.00058         0.00037
     4136.46015         0.00015        -0.00008         0.00051        -0.00011         0.00083         0.00046         0.00032
     4137.00629         0.00016        -0.00005         0.00051        -0.00016         0.00079         0.00032         0.00027
     4137.55243         0.00016        -0.00001         0.00051        -0.00019         0.00072         0.00019         0.00021
     4138.09856         0.00017         0.00004         0.00050        -0.00020         0.00064         0.00006         0.00016
     4138.64470         0.00019         0.00010         0.00048        -0.00020         0.00054        -0.00006         0.00011
     4139.19084         0.00020         0.00016         0.00046        -0.00018         0.00044        -0.00018         0.00007
     4139.73698         0.00022         0.00022         0.00044        -0.00015         0.00033        -0.00027         0.00003
     4140.28312         0.00024         0.00028         0.00041        -0.00010         0.00021        -0.00035         0.00000
     4140.82926         0.00025         0.00035         0.00037        -0.00004         0.00010        -0.00041        -0.00002
     4141.37540         0.00027         0.00041         0.00033         0.00003        -0.00001        -0.00044        -0.00003
     4141.92154         0.00029         0.00046         0.00030         0.00010        -0.00010        -0.00045        -0.00003
     4142.46768         0.00030         0.00051         0.00026         0.00018        -0.00019        -0.00044        -0.00002
     4143.01382         0.00032         0.00054         0.00022         0.00027        -0.00026        -0.00040         0.00000
     4143.55996         0.00033         0.00057         0.00018         0.00035        -0.00031        -0.00034         0.00003
     4144.10610         0.00033         0.00058         0.00014         0.00043        -0.00034        -0.00025         0.00007
     4144.65224         0.00034         0.00058         0.00010         0.00050        -0.00035        -0.00015         0.00011
     4145.19838         0.00034         0.00057         0.00007         0.00057        -0.00034        -0.00004         0.00016
     4145.74452         0.00033         0.00055         0.00005         0.00062        -0.00031         0.00009         0.00021
     4146.29066         0.00033         0.00052         0.00003         0.00066        -0.00026         0.00022         0.00026
     4146.83680         0.00032         0.00047         0.00001         0.00068        -0.00019         0.00035         0.00032
     4147.38294         0.00031         0.00042        -0.00000         0.00069        -0.00011         0.00048         0.00037
     4147.92907         0.00029         0.00037        -0.00000         0.00069        -0.00001         0.00060         0.00041
     4148.47521         0.00028         0.00030        -0.00000         0.00067         0.00010         0.00071         0.00046
     4149.02135         0.00026         0.00024         0.00001         0.00063         0.00021         0.00080         0.00049
     4149.56749         0.00024         0.00018         0.00002         0.00058         0.00032         0.00088         0.00052
     4150.11363         0.00023         0.00011         0.00004         0.00052         0.00043         0.00093         0.00053
     4150.65977         0.00021         0.00006         0.00007         0.00045         0.00053         0.00096         0.00054
     4151.20591         0.00019         0.00001         0.00010         0.00038         0.00063         0.00096         0.00054
     4151.75205         0.00018        -0.00004         0.00013         0.00029         0.00071         0.00094         0.00053
     4152.29819         0.00017        -0.00007         0.00017         0.00021         0.00077         0.00090         0.00050
     4152.84433         0.00016        -0.00009         0.00021         0.00013         0.00082         0.00083         0.00047
     4153.39047         0.00016        -0.00010         0.00025         0.00005         0.00085         0.00074         0.00044
     4153.93661         0.00015        -0.00010         0.00029        -0.00002         0.00086         0.00064         0.00039
     4154.48275         0.00016        -0.00008         0.00033        -0.00008         0.00084         0.00052         0.00034
     4155.02889         0.00016        -0.00006         0.00037        -0.00013         0.00081         0.00040         0.00029
     4155.57503         0.00017        -0.00002         0.00040        -0.00017         0.00075         0.00026         0.00024
     4156.12117         0.00018         0.00002         0.00043        -0.00019         0.00068         0.00013         0.00018
     4156.66731         0.00019         0.00008         0.00046        -0.00020         0.00059         0.00001         0.00013
     4157.21345         0.00021         0.00014         0.00048        -0.00019         0.00049        -0.00011         0.00009
     4157.75958         0.00023         0.00020         0.00049        -0.00017         0.00039        -0.00022         0.00005
     4158.30572         0.00024         0.00027         0.00050        -0.00013         0.00028        -0.00031         0.00002
     4158.85186         0.00026         0.00033         0.00051        -0.00008         0.00016        -0.00038        -0.00001
     4159.39800         0.00028         0.00039         0.00050        -0.00002         0.00005        -0.00043        -0.00003
     4159.94414         0.00030         0.00044         0.00049         0.00005        -0.00005        -0.00045        -0.00003
     4160.49028         0.00031         0.00049         0.00048         0.00013        -0.00014        -0.00045        -0.00003
     4161.03642         0.00033         0.00053         0.00046         0.00021        -0.00022        -0.00043        -0.00001
     4161.58256         0.00034         0.00056         0.00043         0.00029        -0.00028        -0.00038         0.00001
     4162.12870         0.00034         0.00058         0.00040         0.00037        -0.00032        -0.00031         0.00004
     4162.67484         0.00035         0.00058         0.00036         0.00045        -0.00035        -0.00022         0.00008
     4163.22098         0.00035         0.00058         0.00033         0.00052        -0.00035        -0.00011         0.00013
     4163.76712         0.00035         0.00056         0.00029         0.00058        -0.00033         0.00001         0.00017
     4164.31326         0.00034         0.00053         0.00025         0.00062        -0.00029         0.00013         0.00023
     4164.85940         0.00033         0.00049         0.00021         0.00066        -0.00024         0.00026         0.00028
     4165.40554         0.00032         0.00044         0.00017         0.00068        -0.00016         0.00039         0.00033
     4165.95168         0.00031         0.00038         0.00013         0.00068        -0.00007         0.00052         0.00038
     4166.49782         0.00029         0.00032         0.00010         0.00067         0.00003         0.00064         0.00042
     4167.04396         0.00027         0.00026         0.00007         0.00065         0.00014         0.00074         0.00046
     4167.59009         0.00025         0.00020         0.00004         0.00061         0.00025         0.00082         0.00049
     4168.13623         0.00023         0.00013         0.00002         0.00055         0.00036         0.00089         0.00052
     4168.68237         0.00021         0.00008         0.00000         0.00049         0.00047         0.00093         0.00053
     4169.22851         0.00020         0.00002        -0.00001         0.00042         0.00056         0.00095         0.00053
     4169.77465         0.00018        -0.00002        -0.00001         0.00034         0.00065         0.00094         0.00053
     4170.32079         0.00017        -0.00006        -0.00001         0.00026         0.00073         0.00091         0.00051
     4170.86693         0.00016        -0.00008         0.00000         0.00018         0.00079         0.00086         0.00049
     4171.41307         0.00015        -0.00009         0.00002         0.00010         0.00082         0.00079         0.00045
     4171.95921         0.00015        -0.00009         0.00004         0.00002         0.00084         0.00069         0.00041
     4172.50535         0.00015        -0.00008         0.00007        -0.00005         0.00084         0.00059         0.00037
     4173.05149         0.00015        -0.00006         0.00010        -0.00010         0.00082         0.00047         0.00032
     4173.59763         0.00016        -0.00003         0.00013        -0.00015         0.00078         0.00034         0.00026
     4174.14377         0.00017         0.00002         0.00017        -0.00018         0.00071         0.00021         0.00021
     4174.68991         0.00018         0.00007         0.00021        -0.00020         0.00064         0.00008         0.00016
     4175.23605         0.00019         0.00013         0.00025        -0.00020         0.00055        -0.00005         0.00011
     4175.78219         0.00021         0.00019         0.00029        -0.00019         0.00044        -0.00016         0.00007
     4176.32833         0.00023         0.00025         0.00033        -0.00016         0.00034        -0.00026         0.00003
     4176.87447         0.00025         0.00032         0.00037        -0.00012         0.00022        -0.00034         0.00000
     4177.42060         0.00026         0.00038         0.00040        -0.00006         0.00011        -0.00040        -0.00002
     4177.96674         0.00028         0.00044         0.00043         0.00000         0.00001        -0.00044        -0.00003
     4178.51288         0.00030         0.00049         0.00046         0.00008        -0.00009        -0.00045        -0.00003
     4179.05902         0.00031         0.00053         0.00048         0.00015        -0.00018        -0.00044        -0.00003
     4179.60516         0.00032         0.00056         0.00049         0.00024        -0.00025        -0.00041        -0.00001
     4180.15130         0.00033         0.00058         0.00050         0.00032        -0.00030        -0.00035         0.00002
     4180.69744         0.00034         0.00059         0.00050         0.00040        -0.00034        -0.00027         0.00005
     4181.24358         0.00034         0.00059         0.00050         0.00047        -0.00035        -0.00018         0.00009
     4181.78972         0.00033         0.00057         0.00049         0.00053        -0.00034        -0.00007         0.00014
     4182.33586         0.00033         0.00055         0.00047         0.00059        -0.00032         0.00005         0.00019
     4182.88200         0.00032         0.00051         0.00045         0.00063        -0.00027         0.00018         0.00024
     4183.42814         0.00031         0.00046         0.00042         0.00066        -0.00021         0.00031         0.00029
     4183.97428         0.00029         0.00041         0.00039         0.00067        -0.00013         0.00044         0.00035
     4184.52042         0.00028         0.00035         0.00036         0.00067        -0.00003         0.00056         0.00039
     4185.06656         0.00026         0.00029         0.00032         0.00066         0.00007         0.00067         0.00043
     4185.61270         0.00024         0.00022         0.00028         0.00063         0.00018         0.00077         0.00047
     4186.15884         0.00022         0.00016         0.00024         0.00058         0.00029         0.00084         0.00050
     4186.70498         0.00020         0.00010         0.00020         0.00052         0.00040         0.00090         0.00052
     4187.25111         0.00019         0.00004         0.00016         0.00046         0.00050         0.00093         0.00053
     4187.79725         0.00017        -0.00000         0.00012         0.00038         0.00059         0.00094         0.00053
     4188.34339         0.00016        -0.00004         0.00009         0.00031         0.00068         0.00093         0.00052
     4188.88953         0.00015        -0.00007         0.00006         0.00022         0.00074         0.00089         0.00050
     4189.43567         0.00014        -0.00009         0.00003         0.00014         0.00079         0.00083         0.00047
     4189.98181         0.00014        -0.00009         0.00001         0.00007         0.00082         0.00074         0.00043
     4190.52795         0.00014        -0.00009        -0.00000        -0.00001         0.00084         0.00065         0.00039
     4191.07409         0.00014        -0.00007        -0.00001        -0.00007         0.00082         0.00053         0.00034
     4191.62023         0.00015        -0.00004        -0.00001        -0.00012         0.00079         0.00041         0.00029
     4192.16637         0.00016         0.00000        -0.00001        -0.00016         0.00074         0.00028         0.00024
     4192.71251         0.00017         0.00005         0.00000        -0.00019         0.00068         0.00015         0.00019
     4193.25865         0.00018         0.00010         0.00002        -0.00020         0.00059         0.00002         0.00014
     4193.80479         0.00020         0.00016         0.00004        -0.00020         0.00050        -0.00009         0.00009
     4194.35093         0.00022         0.00023         0.00007        -0.00018         0.00040        -0.00020         0.00005
     4194.89707         0.00024         0.00029         0.00010        -0.00014         0.00029        -0.00029         0.00001
     4195.44321         0.00026         0.00035         0.00013        -0.00010         0.00018        -0.00037        -0.00001
     4195.98935         0.00028         0.00041         0.00017        -0.00004         0.00007        -0.00042        -0.00003
     4196.53549         0.00029         0.00046         0.00021         0.00003        -0.00003        -0.00045        -0.00004
     4197.08162         0.00031         0.00051         0.00025         0.00010        -0.00013        -0.00045        -0.00003
     4197.62776         0.00032         0.00054         0.00029         0.00018        -0.00021        -0.00043        -0.00002
     4198.17390         0.00033         0.00056         0.00033         0.00026        -0.00027        -0.00039        -0.00000
     4198.72004         0.00033         0.00058         0.00037         0.00034        -0.00032        -0.00032         0.00003
     4199.26618         0.00033         0.00058         0.00040         0.00042        -0.00034        -0.00024         0.00007
     4199.81232         0.00033         0.00056         0.00043         0.00049        -0.00035        -0.00014         0.00011
     4200.35846         0.00033         0.00054         0.00046         0.00055        -0.00033        -0.00002         0.00016
     4200.90460         0.00032         0.00051         0.00048         0.00060        -0.00030         0.00010         0.00021
     4201.45074         0.00031         0.00046         0.00049         0.00063        -0.00025         0.00023         0.00026
     4201.99688         0.00029         0.00041         0.00050         0.00066        -0.00018         0.00036         0.00031
     4202.54302         0.00028         0.00035         0.00050         0.00067        -0.00009         0.00048         0.00036
     4203.08916         0.00026         0.00029         0.00050         0.00066         0.00000         0.00060         0.00041
     4203.63530         0.00024         0.00023         0.00049         0.00064         0.00011         0.00070         0.00044
     4204.18144         0.00022         0.00016         0.00047         0.00060         0.00022         0.00079         0.00048
     4204.72758         0.00020         0.00010         0.00045         0.00055         0.00033         0.00086         0.00050
     4205.27372         0.00019         0.00005         0.00042         0.00050         0.00043         0.00091         0.00052
     4205.81986         0.00017        -0.00000         0.00039         0.00043         0.00053         0.00093         0.00052
     4206.36600         0.00016        -0.00004         0.00035         0.00035         0.00062         0.00093         0.00052
     4206.91213         0.00015        -0.00007         0.00031         0.00027         0.00070         0.00090         0.00050
     4207.45827         0.00014        -0.00009         0.00027         0.00019         0.00076         0.00086         0.00048
     4208.00441         0.00013        -0.00010         0.00023         0.00011         0.00080         0.00079         0.00045
     4208.55055         0.00013        -0.00010         0.00019         0.00004         0.00082         0.00070         0.00041
     4209.09669         0.00014        -0.00008         0.00015        -0.00003         0.00082         0.00060         0.00037
     4209.64283         0.00014        -0.00005         0.00012        -0.00009         0.00081         0.00048         0.00032
     4210.18897         0.00015        -0.00002         0.00008        -0.00014         0.00077         0.00035         0.00027
     4210.73511         0.00016         0.00003         0.00005        -0.00017         0.00071         0.00023         0.00021
     4211.28125         0.00018         0.00008         0.00003        -0.00019         0.00064         0.00010         0.00016
     4211.82739         0.00020         0.00014         0.00001        -0.00020         0.00055        -0.00003         0.00011
     4212.37353         0.00022         0.00020        -0.00001        -0.00019         0.00045        -0.00014         0.00007
     4212.91967         0.00023         0.00027        -0.00002        -0.00017         0.00035        -0.00024         0.00003
     4213.46581         0.00025         0.00033        -0.00002        -0.00013         0.00024        -0.00032         0.00000
     4214.01195         0.00027         0.00039        -0.00001        -0.00008         0.00013        -0.00039        -0.00002
     4214.55809         0.00029         0.00044        -0.00000        -0.00002         0.00002        -0.00043        -0.00003
     4215.10423         0.00030         0.00049         0.00001         0.00005        -0.00007        -0.00045        -0.00004
     4215.65037         0.00032         0.00053         0.00004         0.00013        -0.00016        -0.00044        -0.00003
     4216.19651         0.00033         0.00055         0.00006         0.00021        -0.00023        -0.00042        -0.00002
     4216.74264         0.00033         0.00057         0.00010         0.00029        -0.00029        -0.00036         0.00001
     4217.28878         0.00034         0.00057         0.00013         0.00036        -0.00033        -0.00029         0.00004
     4217.83492         0.00033         0.00056         0.00017         0.00044        -0.00035        -0.00020         0.00008
     4218.38106         0.00033         0.00054         0.00021         0.00050        -0.00034        -0.00009         0.00012
     4218.92720         0.00032         0.00051         0.00025         0.00056        -0.00032         0.00002         0.00017
     4219.47334         0.00031         0.00047         0.00029         0.00061        -0.00028         0.00015         0.00023
     4220.01948         0.00030         0.00042         0.00033         0.00064        -0.00022         0.00028         0.00028
     4220.56562         0.00028         0.00037         0.00037         0.00065        -0.00014         0.00040         0.00033
     4221.11176         0.00026         0.00031         0.00040         0.00066        -0.00006         0.00053         0.00037
     4221.65790         0.00024         0.00024         0.00043         0.00065         0.00004         0.00064         0.00042
     4222.20404         0.00022         0.00018         0.00046         0.00062         0.00015         0.00073         0.00045
     4222.75018         0.00020         0.00012         0.00048         0.00058         0.00026         0.00081         0.00048
     4223.29632         0.00019         0.00006         0.00049         0.00053         0.00037         0.00087         0.00050
     4223.84246         0.00017         0.00001         0.00050         0.00047         0.00047         0.00091         0.00051
     4224.38860         0.00016        -0.00003         0.00050         0.00039         0.00056         0.00092         0.00052
     4224.93474         0.00014        -0.00007         0.00049         0.00032         0.00065         0.00091         0.00051
     4225.48088         0.00014        -0.00009         0.00048         0.00024         0.00072         0.00088         0.00049
     4226.02702         0.00013        -0.00010         0.00047         0.00016         0.00077         0.00082         0.00046
     4226.57315         0.00013        -0.00010         0.00044         0.00008         0.00080         0.00075         0.00043
     4227.11929         0.00013        -0.00009         0.00041         0.00001         0.00082         0.00065         0.00039
     4227.66543         0.00014        -0.00007         0.00038        -0.00005         0.00081         0.00054         0.00034
     4228.21157         0.00015        -0.00003         0.00035        -0.00011         0.00079         0.00043         0.00029
     4228.75771         0.00016         0.00001         0.00031        -0.00015         0.00074         0.00030         0.00024
     4229.30385         0.00017         0.00006         0.00027        -0.00018         0.00068         0.00017         0.00019
     4229.84999         0.00019         0.00012         0.00023        -0.00019         0.00060         0.00005         0.00014
     4230.39613         0.00021         0.00018         0.00019        -0.00019         0.00051        -0.00007         0.00009
     4230.94227         0.00023         0.00025         0.00015        -0.00018         0.00041        -0.00018         0.00005
     4231.48841         0.00025         0.00031         0.00011        -0.00015         0.00030        -0.00028         0.00002
     4232.03455         0.00027         0.00037         0.00008        -0.00011         0.00019        -0.00035        -0.00001
     4232.58069         0.00029         0.00042         0.00005        -0.00006         0.00008        -0.00041        -0.00003
     4233.12683         0.00030         0.00047         0.00002         0.00001        -0.00002        -0.00044        -0.00004
     4233.67297         0.00032         0.00051         0.00000         0.00008        -0.00011        -0.00045        -0.00004
     4234.21911         0.00033         0.00054        -0.00001         0.00016        -0.00019        -0.00043        -0.00003
     4234.76525         0.00033         0.00056        -0.00002         0.00023        -0.00026        -0.00040        -0.00001
     4235.31139         0.00034         0.00057        -0.00002         0.00031        -0.00031        -0.00034         0.00002
     4235.85753         0.00034         0.00056        -0.00002         0.00039        -0.00034        -0.00026         0.00005
     4236.40366         0.00033         0.00055        -0.00000         0.00046        -0.00035        -0.00016         0.00010
     4236.94980         0.00032         0.00052         0.00001         0.00052        -0.00034        -0.00005         0.00014
     4237.49594         0.00031         0.00048         0.00004         0.00057        -0.00031         0.00007         0.00019
     4238.04208         0.00030         0.00044         0.00006         0.00061        -0.00026         0.00020         0.00024
     4238.58822         0.00028         0.00038         0.00010         0.00064        -0.00019         0.00033         0.00029
     4239.13436         0.00027         0.00032         0.00013         0.00065        -0.00011         0.00045         0.00034
     4239.68050         0.00025         0.00026         0.00017         0.00065        -0.00002         0.00057         0.00039
     4240.22664         0.00023         0.00020         0.00021         0.00063         0.00008         0.00067         0.00043
     4240.77278         0.00021         0.00013         0.00025         0.00060         0.00019         0.00076         0.00046
     4241.31892         0.00019         0.00008         0.00029         0.00056         0.00030         0.00083         0.00049
     4241.86506         0.00017         0.00002         0.00033         0.00050         0.00040         0.00088         0.00050
     4242.41120         0.00016        -0.00002         0.00037         0.00043         0.00050         0.00091         0.00051
     4242.95734         0.00014        -0.00006         0.00040         0.00036         0.00059         0.00092         0.00051
     4243.50348         0.00013        -0.00009         0.00043         0.00029         0.00067         0.00090         0.00050
     4244.04962         0.00013        -0.00010         0.00046         0.00021         0.00073         0.00085         0.00048
     4244.59576         0.00013        -0.00010         0.00048         0.00013         0.00078         0.00079         0.00045
     4245.14190         0.00013        -0.00010         0.00049         0.00005         0.00081         0.00071         0.00041
     4245.68804         0.00013        -0.00007         0.00050        -0.00001         0.00081         0.00061         0.00037
     4246.23417         0.00014        -0.00004         0.00050        -0.00007         0.00080         0.00049         0.00032
     4246.78031         0.00016        -0.00000         0.00049        -0.00012         0.00076         0.00037         0.00027
     4247.32645         0.00017         0.00005         0.00048        -0.00016         0.00071         0.00025         0.00022
     4247.87259         0.00019         0.00010         0.00046        -0.00018         0.00064         0.00012         0.00017
     4248.41873         0.00021         0.00016         0.00044        -0.00019         0.00056        -0.00000         0.00012
     4248.96487         0.00023         0.00023         0.00041        -0.00019         0.00046        -0.00012         0.00007
     4249.51101         0.00025         0.00029         0.00038        -0.00017         0.00036        -0.00022         0.00004
     4250.05715         0.00027         0.00035         0.00034        -0.00014         0.00025        -0.00031         0.00000
     4250.60329         0.00028         0.00041         0.00030        -0.00009         0.00015        -0.00037        -0.00002
     4251.14943         0.00030         0.00046         0.00026        -0.00003         0.00004        -0.00042        -0.00004
     4251.69557         0.00032         0.00050         0.00022         0.00003        -0.00006        -0.00044        -0.00004
     4252.24171         0.00033         0.00053         0.00018         0.00011        -0.00014        -0.00044        -0.00004
     4252.78785         0.00033         0.00056         0.00014         0.00018        -0.00022        -0.00042        -0.00002
     4253.33399         0.00034         0.00057         0.00011         0.00026        -0.00028        -0.00037        -0.00000
     4253.88013         0.00034         0.00057         0.00007         0.00034        -0.00032        -0.00030         0.00003
     4254.42627         0.00033         0.00055         0.00004         0.00041        -0.00034        -0.00022         0.00007
     4254.97241         0.00033         0.00053         0.00002         0.00048        -0.00034        -0.00012         0.00011
     4255.51855         0.00032         0.00049        -0.00000         0.00054        -0.00032        -0.00000         0.00016
     4256.06468         0.00030         0.00045        -0.00002         0.00058        -0.00029         0.00012         0.00021
     4256.61082         0.00029         0.00040        -0.00002         0.00062        -0.00023         0.00025         0.00026
     4257.15696         0.00027         0.00034        -0.00002         0.00064        -0.00016         0.00037         0.00031
     4257.70310         0.00025         0.00028        -0.00002         0.00064        -0.00007         0.00049         0.00036
     4258.24924         0.00023         0.00021        -0.00001         0.00064         0.00002         0.00061         0.00040
     4258.79538         0.00021         0.00015         0.00001         0.00061         0.00013         0.00070         0.00044
     4259.34152         0.00019         0.00009         0.00004         0.00058         0.00023         0.00079         0.00047
     4259.88766         0.00017         0.00004         0.00006         0.00053         0.00034         0.00085         0.00049
     4260.43380         0.00016        -0.00001         0.00010         0.00047         0.00044         0.00089         0.00050
     4260.97994         0.00014        -0.00005         0.00013         0.00040         0.00054         0.00091         0.00051
     4261.52608         0.00013        -0.00008         0.00017         0.00033         0.00062         0.00090         0.00050
     4262.07222         0.00013        -0.00010         0.00021         0.00025         0.00069         0.00087         0.00049
     4262.61836         0.00012        -0.00010         0.00025         0.00018         0.00075         0.00082         0.00046
     4263.16450         0.00013        -0.00010         0.00029         0.00010         0.00079         0.00075         0.00043
     4263.71064         0.00013        -0.00008         0.00033         0.00003         0.00080         0.00066         0.00039
     4264.25678         0.00014        -0.00005         0.00037        -0.00004         0.00080         0.00056         0.00035
     4264.80292         0.00015        -0.00002         0.00040        -0.00009         0.00078         0.00044         0.00030
     4265.34906         0.00017         0.00003         0.00043        -0.00014         0.00074         0.00032         0.00025
     4265.89519         0.00018         0.00009         0.00046        -0.00017         0.00068         0.00019         0.00020
     4266.44133         0.00020         0.00015         0.00048        -0.00019         0.00060         0.00007         0.00015
     4266.98747         0.00022         0.00021         0.00049        -0.00019         0.00052        -0.00005         0.00010
     4267.53361         0.00024         0.00027         0.00050        -0.00018         0.00042        -0.00016         0.00006
     4268.07975         0.00026         0.00033         0.00050        -0.00016         0.00032        -0.00026         0.00002
     4268.62589         0.00028         0.00039         0.00049        -0.00012         0.00021        -0.00033        -0.00001
     4269.17203         0.00030         0.00044         0.00048        -0.00007         0.00010        -0.00039        -0.00003
     4269.71817         0.00032         0.00049         0.00046        -0.00001         0.00000        -0.00043        -0.00004
     4270.26431         0.00033         0.00052         0.00044         0.00006        -0.00009        -0.00044        -0.00004
     4270.81045         0.00034         0.00055         0.00041         0.00013        -0.00018        -0.00043        -0.00003
     4271.35659         0.00034         0.00056         0.00037         0.00021        -0.00024        -0.00040        -0.00002
     4271.90273         0.00034         0.00057         0.00034         0.00029        -0.00030        -0.00035         0.00001
     4272.44887         0.00034         0.00056         0.00030         0.00036        -0.00033        -0.00027         0.00004
     4272.99501         0.00033         0.00054         0.00026         0.00043        -0.00034        -0.00018         0.00008
     4273.54115         0.00032         0.00050         0.00022         0.00050        -0.00034        -0.00007         0.00013
     4274.08729         0.00031         0.00046         0.00018         0.00055        -0.00031         0.00005         0.00018
     4274.63343         0.00029         0.00041         0.00014         0.00059        -0.00026         0.00017         0.00023
     4275.17957         0.00027         0.00036         0.00010         0.00062        -0.00020         0.00030         0.00028
     4275.72570         0.00025         0.00030         0.00007         0.00064        -0.00013         0.00042         0.00033
     4276.27184         0.00023         0.00023         0.00004         0.00064        -0.00004         0.00054         0.00037
     4276.81798         0.00021         0.00017         0.00001         0.00062         0.00006         0.00064         0.00042
     4277.36412         0.00019         0.00011        -0.00001         0.00060         0.00017         0.00073         0.00045
     4277.91026         0.00017         0.00005        -0.00002         0.00056         0.00027         0.00081         0.00048
     4278.45640         0.00016         0.00000        -0.00002         0.00050         0.00038         0.00086         0.00049
     4279.00254         0.00014        -0.00004        -0.00002         0.00044         0.00048         0.00089         0.00050
     4279.54868         0.00013        -0.00007        -0.00002         0.00037         0.00057         0.00090         0.00050
     4280.09482         0.00013        -0.00009        -0.00001         0.00030         0.00065         0.00089         0.00049
     4280.64096         0.00012        -0.00010         0.00001         0.00022         0.00071         0.00085         0.00047
     4281.18710         0.00012        -0.00010         0.00004         0.00015         0.00076         0.00079         0.00045
     4281.73324         0.00013        -0.00009         0.00007         0.00007         0.00079         0.00071         0.00041
     4282.27938         0.00014        -0.00006         0.00010         0.00000         0.00080         0.00062         0.00037
     4282.82552         0.00015        -0.00003         0.00014        -0.00006         0.00079         0.00051         0.00032
     4283.37166         0.00016         0.00002         0.00017        -0.00011         0.00076         0.00039         0.00028
     4283.91780         0.00018         0.00007         0.00022        -0.00015         0.00071         0.00027         0.00022
     4284.46394         0.00020         0.00013         0.00026        -0.00018         0.00065         0.00014         0.00017
     4285.01008         0.00022         0.00019         0.00030        -0.00019         0.00057         0.00002         0.00013
     4285.55621         0.00024         0.00025         0.00034        -0.00019         0.00047        -0.00010         0.00008
     4286.10235         0.00026         0.00032         0.00037        -0.00017         0.00037        -0.00020         0.00004
     4286.64849         0.00028         0.00037         0.00041        -0.00014         0.00027        -0.00029         0.00001
     4287.19463         0.00030         0.00043         0.00043        -0.00010         0.00016        -0.00036        -0.00002
     4287.74077         0.00032         0.00048         0.00046        -0.00005         0.00006        -0.00041        -0.00003
     4288.28691         0.00033         0.00051         0.00048         0.00002        -0.00004        -0.00044        -0.00004
     4288.83305         0.00034         0.00054         0.00049         0.00009        -0.00013        -0.00044        -0.00004
     4289.37919         0.00034         0.00056         0.00050         0.00016        -0.00020        -0.00042        -0.00003
     4289.92533         0.00034         0.00057         0.00050         0.00024        -0.00026        -0.00038        -0.00001
     4290.47147         0.00034         0.00056         0.00049         0.00031        -0.00031        -0.00032         0.00002
     4291.01761         0.00034         0.00054         0.00048         0.00039        -0.00033        -0.00023         0.00006
     4291.56375         0.00033         0.00051         0.00046         0.00045        -0.00034        -0.00014         0.00010
     4292.10989         0.00031         0.00047         0.00043         0.00051        -0.00033        -0.00003         0.00015
     4292.65603         0.00030         0.00043         0.00040         0.00056        -0.00029         0.00009         0.00020
     4293.20217         0.00028         0.00037         0.00037         0.00060        -0.00024         0.00022         0.00025
     4293.74831         0.00026         0.00031         0.00033         0.00062        -0.00017         0.00034         0.00030
     4294.29445         0.00024         0.00025         0.00029         0.00063        -0.00009         0.00046         0.00035
     4294.84059         0.00022         0.00019         0.00025         0.00063         0.00000         0.00058         0.00039
     4295.38672         0.00020         0.00013         0.00021         0.00061         0.00010         0.00068         0.00043
     4295.93286         0.00018         0.00007         0.00017         0.00058         0.00021         0.00076         0.00046
     4296.47900         0.00016         0.00002         0.00013         0.00053         0.00031         0.00083         0.00048
     4297.02514         0.00014        -0.00003         0.00010         0.00048         0.00042         0.00087         0.00050
     4297.57128         0.00013        -0.00006         0.00006         0.00041         0.00051         0.00090         0.00050
     4298.11742         0.00013        -0.00009         0.00003         0.00034         0.00060         0.00090         0.00050
     4298.66356         0.00012        -0.00010         0.00001         0.00027         0.00067         0.00087         0.00048
     4299.20970         0.00012        -0.00010        -0.00001         0.00019         0.00073         0.00083         0.00046
     4299.75584         0.00013        -0.00009        -0.00002         0.00012         0.00077         0.00076         0.00043
     4300.30198         0.00013        -0.00007        -0.00003         0.00005         0.00079         0.00067         0.00039
     4300.84812         0.00015        -0.00004        -0.00003        -0.00002         0.00079         0.00057         0.00035
     4301.39426         0.00016         0.00000        -0.00002        -0.00008         0.00077         0.00046         0.00030
     4301.94040         0.00018         0.00005        -0.00001        -0.00012         0.00074         0.00034         0.00025
     4302.48654         0.00020         0.00011         0.00001        -0.00016         0.00068         0.00021         0.00020
     4303.03268         0.00022         0.00017         0.00004        -0.00018         0.00061         0.00009         0.00015
     4303.57882         0.00024         0.00024         0.00007        -0.00019         0.00053        -0.00003         0.00011
     4304.12496         0.00026         0.00030         0.00010        -0.00018         0.00043        -0.00014         0.00006
     4304.67110         0.00028         0.00036         0.00014        -0.00016         0.00033        -0.00024         0.00003
     4305.21723         0.00030         0.00041         0.00018        -0.00013         0.00023        -0.00032        -0.00000
